issn,eissn,journal_name,jif_2024,jif_quartile
23055545,25231715,Journal of College of Sharia and Islamic Studies,0.1,
2222582X,24714054,Journal of Early Christian History,0.1,
23341777,23341785,Journal of Jewish Ethics,0.1,
2237101X,2237101X,Topoi-Revista de Historia,0.1,Q3
20455836,20455844,Journal of Curatorial Studies,0.1,
00448699,,Archiv Orientalni,0.1,
09545867,14740621,Cambridge Opera Journal,0.1,
00142328,00142328,EUPHORION-ZEITSCHRIFT FUR LITERATURGESCHICHTE,0.1,
01439685,14653451,HISTORICAL JOURNAL OF FILM RADIO AND TELEVISION,0.1,
19711093,19711131,History of Education & Childrens Literature,0.1,Q3
15323978,15424235,Moving Image,0.1,
23075244,24110647,Storinky Istoriyi-History Pages,0.1,Q3
18483488,18485871,Libri & Liberi,0.1,
13007491,27916057,Folklor/Edebiyat-Folklore/Literature,0.1,
05699746,2667629X,Anadolu Arastirmalari-Anatolian Research,0.1,Q3
0580373X,23504242,Muzikoloski Zbornik,0.1,
08905762,17430666,REVIEW-LITERATURE AND ARTS OF THE AMERICAS,0.1,
18874460,18874460,Revista de Estudios Internacionales Mediterraneos,0.1,Q4
00351458,,REVUE DE LINGUISTIQUE ROMANE,0.1,
18125441,17535409,Scrutiny2-Issues in English Studies in Southern Africa,0.1,
2422779X,2422779X,Magallanica-Revista de Historia Moderna,0.1,Q3
00142115,,ETUDES GERMANIQUES,0.1,
00448613,21043655,Archipel-Etudes interdisciplinaires sur le monde insulindien,0.1,
19448740,23291249,Getty Research Journal,0.1,
21773807,21773807,Olho d Agua,0.1,
0717036X,07194404,Revista Notas Historicas y Geograficas,0.1,
00488593,19577958,ROMANTISME,0.1,
02104547,19882351,Anales de Literatura Hispanoamericana,0.1,
20361599,20361599,Danza e Ricerca-Laboratorio di Studi Scritture Visioni,0.1,
20729316,20729316,Novyi Filologicheskii Vestnik-New Philological Bulletin,0.1,
17460654,17460662,Early Popular Visual Culture,0.1,
02130181,19883080,Gerion-Revista de Historia Antigua,0.1,Q3
00407585,,Tijdschrift voor Rechtsgeschiedenis-Revue d Histoire du Droit-The Legal History Review,0.1,Q3
13390163,13390163,Mesto a Dejiny-The City and History,0.1,Q3
21458987,21459045,Perifrasis-Revista de Literatura Teoria y Critica,0.1,
19474644,17546095,Poe Studies-History Theory Interpretation,0.1,
03016307,26121972,QUADERNI STORICI,0.1,Q3
00182575,00182575,HISTORICKY CASOPIS,0.1,Q3
02576430,0973080X,Studies in History,0.1,Q3
22193111,22193111,Vestnik Permskogo Universiteta-Istoriya-Perm University Herald-History,0.1,Q3
03799867,03799867,New Contree,0.1,Q3
02777126,21532990,AMERICAN JOURNAL OF SEMIOTICS,0.1,
01202456,22565647,Anuario Colombiano de Historia Social y de la Cultura,0.1,Q3
00046574,00046574,ATHENAEUM-STUDI PERIODICI DI LETTERATURA E STORIA DELL ANTICHITA,0.1,
13039199,13039199,Dinbilimleri Akademik Arastirma Dergisi-Journal of Academic Research in Religious Sciences,0.1,
00823767,2589255X,Textus,0.1,
15987914,15987914,International Journal of Buddhist Thought & Culture,0.1,
19336632,21616310,Journal of Moravian History,0.1,
16733401,16733525,Frontiers of History in China,0.1,Q3
00238813,21610576,LATIN AMERICAN THEATRE REVIEW,0.1,
1300932X,26022842,Flora Infeksiyon Hastaliklari ve Klinik Mikrobiyoloji Dergisi,0.1,Q4
19360843,25767933,Journal of Theological Interpretation,0.1,
03410137,03410137,ZEITSCHRIFT DER DEUTSCHEN MORGENLANDISCHEN GESELLSCHAFT,0.1,
0040571X,20442696,Theology,0.1,
23128674,23128690,Rudn Journal of Russian History,0.1,Q3
0034429X,0034429X,RENAISSANCE AND REFORMATION,0.1,
03065278,20422717,Northern Scotland,0.1,Q3
17549221,1754923X,Journal of African Cinemas,0.1,
03061973,20504594,LITERATURE & HISTORY-THIRD SERIES,0.1,Q3
08922160,15533905,Film History,0.1,
21500428,21662932,Edgar Allan Poe Review,0.1,
01499408,21534578,AMERICAN BOOK REVIEW,0.1,
00835897,20310234,VIATOR-MEDIEVAL AND RENAISSANCE STUDIES,0.1,
09659315,20419015,Papers from the Institute of Archaeology,0.1,
08919356,,NINETEENTH-CENTURY LITERATURE,0.1,
0311094X,,AUSTRALIAN TAX REVIEW,0.1,Q4
00140856,14716852,ESSAYS IN CRITICISM,0.1,
01461079,19457596,Biblical Theology Bulletin,0.1,
22105697,22105700,International Journal for the Study of Skepticism,0.1,
10466819,23747846,Learning Disabilities-A Multidisciplinary Journal,0.1,Q4
0146437X,23288132,NEW YORK HISTORY,0.1,Q3
00318183,00318183,PHILOSOPHISCHES JAHRBUCH,0.1,
16470818,16470818,Linguamatica,0.1,Q4
01853082,2448735X,Acta Poetica,0.1,
10819436,10819436,Connecticut Insurance Law Journal,0.1,Q4
00139513,17831423,Ephemerides Theologicae Lovanienses,0.1,
00125806,23973498,Downside Review,0.1,
00140759,21114579,ESPRIT,0.1,
01234412,26653273,Estudios de Literatura Colombiana,0.1,
0046385X,25857061,FILOZOFIA,0.1,
18492339,24595160,Anafora,0.1,
10509585,17404657,European Romantic Review,0.1,
00938297,1935021X,ESQ-A Journal of Nineteenth-Century American Literature and Culture,0.1,
09150986,24343129,Japan Review,0.1,
22383867,22383867,Sala Preta,0.1,
20729286,20729286,Novyi Istoricheskii Vestnik-The New Historical Bulletin,0.1,Q3
12218138,20659407,Studia Universitatis Babes-Bolyai Philosophia,0.1,
14771756,17551196,Think-Philosophy for Everyone,0.1,
00442518,00442518,ZEITSCHRIFT FUR DEUTSCHES ALTERTUM UND DEUTSCHE LITERATUR,0.1,
00443549,18687377,ZEITSCHRIFT FUR THEOLOGIE UND KIRCHE,0.1,
23179937,23179937,Revista Vortex-Vortex Music Journal,0.1,
15193861,22361782,Historia Unisinos,0.1,Q3
02044021,26032899,Palaeobulgarica-Starobalgaristika,0.1,
03926338,17241693,Materiali e Discussioni per l Analisi dei Testi Classici,0.1,
00351776,19552343,Revue de Synthese,0.1,Q3
00802654,17838401,REVUE THEOLOGIQUE DE LOUVAIN,0.1,
12200484,20659652,Studia Universitatis Babes-Bolyai Philologia,0.1,
01610775,,THEATER,0.1,
00270741,18801390,MONUMENTA NIPPONICA,0.1,
19988613,23112387,Vestnik Tomskogo Gosudarstvennogo Universiteta Istoriya-Tomsk State University Journal of History,0.1,Q3
00432520,,WELT DER SLAVEN-HALBJAHRESSCHRIFT FUR SLAVISTIK,0.1,
05849888,24060917,Zbornik Radova Vizantoloskog Instituta,0.1,
00078069,23275898,CEA CRITIC,0.1,
01159577,26517418,Philippiniana Sacra,0.1,
03030849,03030849,Chung Wai Literary Quarterly,0.1,
20372426,20372426,Enthymema-International Journal of Literary Criticism Literary Theory and Philosophy of Literature,0.1,
11302402,23400277,Historia Contemporanea,0.1,Q3
11212179,18256562,Acta Philosophica,0.1,
14305372,16129792,Kierkegaard Studies Yearbook,0.1,
00283517,16129520,NEUE ZEITSCHRIFT FUR SYSTEMATISCHE THEOLOGIE UND RELIGIONSPHILOSOPHIE,0.1,
03949397,17224705,Religioni e Societa-Rivista di Scienze Sociali della Religione,0.1,
21966648,21966656,Journal of Early Modern Christianity,0.1,Q3
2280482X,2280482X,Rivista di Filosofia del Diritto-Journal of Legal Philosophy,0.1,
00397709,19310676,SYMPOSIUM-A QUARTERLY JOURNAL IN MODERN LITERATURES,0.1,
23375795,23385480,Journal of Visual Art and Design,0.1,
14631725,20484194,Archaeology International,0.1,
0342734X,23644729,Archaologisches Korrespondenzblatt,0.1,
00053600,00053600,BACH,0.1,
07164254,07182201,Alpha-Revista de Artes Letras y Filosofia,0.1,
20691025,22483446,Agathos-An International Review of the Humanities and Social Sciences,0.1,
10158758,23099089,Acta Theologica,0.1,
14137704,,Tempo-Niteroi,0.1,Q3
09574239,14740524,Arabic Sciences and Philosophy,0.1,Q4
18687431,18687458,Wittgenstein-Studien,0.1,
15331709,15353117,Spiritus-A Journal of Christian Spirituality,0.1,
10489134,10489134,Bulletin of the German Historical Institute,0.1,Q3
18389260,18389260,Australian Journal of Competition and Consumer Law,0.1,Q4
03917770,20364660,ARCHIVIO STORICO ITALIANO,0.1,Q3
00666459,18671551,Archiv fur Papyrusforschung und Verwandte Gebiete,0.1,
03269671,25249339,Anuario IEHS,0.1,Q3
19989938,23128704,Volgogradskii Gosudarstvennyi Universitet-Vestnik-Seriya 4-Istoriya Regionovedenie Mezhdunarodnye Otnosheniya,0.1,Q3
11363169,23868635,Philologica Canariensia,0.1,
20832222,24512168,Biblical Annals,0.1,
14147165,24466905,Matraga-Estudos Linguisticos e Literario,0.1,
00220558,21623937,JOURNAL OF ECUMENICAL STUDIES,0.1,
00806765,1600082X,Scando-Slavica,0.1,
23824018,23824018,Collectivus-Revista de Ciencias Sociales,0.1,Q4
03932516,19725558,RIVISTA DI STORIA DELLA FILOSOFIA,0.1,
21946507,19411928,Journal of Time Series Econometrics,0.1,Q4
08700958,21838925,Revista de Historia das Ideias,0.1,Q3
25419358,25419366,Vestnik Sankt-Peterburgskogo Universiteta-Yazyk i Literatura,0.1,
21535531,21535558,West 86th-A Journal of Decorative Arts Design History and Material Culture,0.1,
02666286,19432178,WORD & IMAGE,0.1,
0210847X,19888333,Cuadernos de Estudios Gallegos,0.1,Q3
02622750,17489180,French Studies Bulletin,0.1,
0392825X,17240638,RIVISTA DI LETTERATURA ITALIANA,0.1,
1136758X,24441619,Loggia Arquitectura & Restauracion,0.1,
03610160,23260726,SIXTEENTH CENTURY JOURNAL,0.1,Q3
15797422,15797422,Tirant,0.1,
20072538,24487295,Valenciana,0.1,
00346373,20529449,Review & Expositor,0.1,
00498653,2365953X,LILI-ZEITSCHRIFT FUR LITERATURWISSENSCHAFT UND LINGUISTIK,0.1,
22227288,25185551,Journal of Law and Political Sciences,0.1,Q4
22552057,22552057,Res Mobilis-International Research Journal of Furniture and Decorative Objects,0.1,
03210391,03210391,Vestnik Drevnei Istorii-Journal of Ancient History,0.1,
12031542,12031542,Journal of Hebrew Scriptures,0.1,
20403232,20403240,Studies in Comics,0.1,
18372104,18372104,IARTEM e-Journal,0.1,Q4
23143908,23143908,IHS Antiguos Jesuitas en Iberoamerica,0.1,Q3
15214281,15361802,Marvels & Tales-Journal of Fairy-Tale Studies,0.1,
00314587,21698546,PENNSYLVANIA MAGAZINE OF HISTORY AND BIOGRAPHY,0.1,Q3
01013505,19817886,Revista de Letras,0.1,
01014064,1980864X,ESTUDOS IBERO-AMERICANOS,0.1,Q3
14382091,18689426,Angermion-Yearbook for Anglo-German Literary Criticism Intellectual History and Cultural Transfers-Jahrbuch fuer Britisch-Deutsche Kulturbeziehungen,0.1,
01850164,2448654X,Estudios de Asia y Africa,0.1,Q3
07162677,07196466,Arquitecturas del Sur,0.1,
18549632,23504218,Ars & Humanitas: Journal of Arts and Humanities,0.1,
20360967,20360967,Confluenze-Rivista di Studi Iberoamericani,0.1,
17543797,17543800,European Comic Art,0.1,
1995848X,1995848X,Studia Slavica et Balcanica Petropolitana,0.1,Q3
00190365,21538077,INTERNATIONAL PHILOSOPHICAL QUARTERLY,0.1,
20411022,17538629,Modernist Cultures,0.1,
00356867,20365586,RIVISTA ITALIANA DI MUSICOLOGIA,0.1,
13005707,26368064,Sanat Tarihi Dergisi-Journal of Art History,0.1,
00443301,14392615,ZEITSCHRIFT FUR PHILOSOPHISCHE FORSCHUNG,0.1,
00351466,,RLC-REVUE DE LITTERATURE COMPAREE,0.1,
09018328,15027244,Scandinavian Journal of the Old Testament,0.1,
10690697,15340627,Symploke,0.1,Q4
10152091,26022648,Turk Dili ve Edebiyati Dergisi-Journal of Turkish Language and Literature,0.1,
01959085,18712207,Horizons in Biblical Theology,0.1,
20442416,20442424,Victoriographies-A Journal of Nineteenth-Century Writing 1790-1914,0.1,
0065860X,10857931,AMERICAN IMAGO,0.1,
05602793,05602793,Studijne Zvesti Archeologickeho Ustavu Slovenskej Akademie Vied,0.1,
00040428,19888511,ARCHIVO ESPANOL DE ARTE,0.1,
00043648,,ARTIBUS ASIAE,0.1,
18255167,18255167,Etica & Politica,0.1,
03534510,15811239,FILOZOFSKI VESTNIK,0.1,
00442828,,ZEITSCHRIFT FUR GESCHICHTSWISSENSCHAFT,0.1,Q3
00348309,23169141,Revista de Historia-Sao Paulo,0.1,Q3
18778127,,Rijksmuseum Bulletin,0.1,
00274666,00274666,MUSICAL TIMES,0.1,
20737203,20737211,Gosudarstvo Religiya Tserkov v Rossii i za Rubezhom,0.1,
1520281X,15379477,PAJ-A JOURNAL OF PERFORMANCE AND ART,0.1,
24724513,24714461,Journal of Posthuman Studies-Philosophy Technology Media,0.1,
00043389,24714100,De Arte,0.1,
08883769,23286911,RELIGION & LITERATURE,0.1,
00255025,,MASTER DRAWINGS,0.1,
00225738,00225738,Judaica Bohemiae,0.1,
15195023,19848234,Filosofia Unisinos,0.1,
00143006,17522323,European Judaism-A Journal for the New Europe,0.1,
13907263,13909274,Estoa-Revista de la Facultad de Arquitectura y Urbanismo de la Universidad de Cuenca,0.1,
01025767,24470686,Cadernos de Estudos Linguisticos,0.1,
00352381,22941088,REVUE D HISTOIRE ECCLESIASTIQUE,0.1,Q3
14417847,14417847,Australasian Dispute Resolution Journal,0.1,Q4
05875455,18489303,Arti Musices,0.1,
00442992,25691619,ZEITSCHRIFT FUR KUNSTGESCHICHTE,0.1,
21550891,21550905,PhiloSOPHIA-A Journal of Continental Feminism,0.1,
18444369,20659628,Studia Universitatis Babes-Bolyai Musica,0.1,
20438567,20438575,Britain and the World,0.1,Q3
0127046X,0127046X,SARE-Southeast Asian Review of English,0.1,
10916687,1533791X,LOGOS-A JOURNAL OF CATHOLIC THOUGHT AND CULTURE,0.1,
1696585X,23402547,Miscelanea de Estudios Arabes y Hebraicos-Seccion Hebreo,0.1,
10181539,10181539,Osterreichisches Religionspadagogisches Forum,0.1,
11320265,22538321,Philologia Hispalensis,0.1,Q4
00351423,21052573,REVUE DE L HISTOIRE DES RELIGIONS,0.1,Q3
17533171,15431304,Safundi,0.1,Q4
08687692,08687692,Logos-Vilnius,0.1,
09707794,23639962,Journal of Indian Council of Philosophical Research,0.1,
20741243,25875833,Vestnik of Saint Petersburg University-Law-Vestnik Sankt-Peterburgskogo Universiteta-Pravo,0.1,Q4
00442674,2197912X,ZEITSCHRIFT FUR EVANGELISCHE ETHIK,0.1,
19899262,19899262,Ars Bilduma,0.1,
00140716,00140716,Espiritu,0.1,
19919336,19919336,European Journal of American Studies,0.1,
15987647,2451909X,Forum-Revue Internationale d Interpretation et de Traduction-International Journal of Interpretation and Translation,0.1,
23229381,23229675,Trashumante-Revista Americana de Historia Social,0.1,
00181005,00181005,Hesperis-Tamuda,0.1,
17341663,23535733,Musicology Today,0.1,
07309139,,STUDIES IN LATIN AMERICAN POPULAR CULTURE,0.1,
00310514,00310514,PAMIETNIK LITERACKI,0.1,
21716897,21731616,Proyecto Progreso Arquitectura,0.1,
10799265,15685292,Religion and the Arts,0.1,
00356212,00356212,Rivista di Estetica,0.1,
20394667,22392629,Rivista Internazionale di Filosofia e Psicologia,0.1,Q4
00392944,00392944,STUDI FRANCESI,0.1,
13534645,1460700X,Parallax,0.1,Q4
00157813,14049430,Fornvannen-Journal of Swedish Antiquarian Research,0.1,Q3
00495123,18046509,Umeni-Art,0.1,
22213007,25422243,Vestnik Sankt-Peterburgskogo Universiteta-Iskusstvovedenie,0.1,
17886244,17892422,Studia Musicologica,0.1,
1224032X,20675860,Codrul Cosminului,0.1,Q3
00102628,12137243,Commentationes Mathematicae Universitatis Carolinae,0.1,Q4
02148676,23864702,Doxa-Cuadernos de Filosofia y Derecho,0.1,
00922323,00922323,JOURNAL OF INDO-EUROPEAN STUDIES,0.1,
09725555,09725555,JP Journal of Algebra Number Theory and Applications,0.1,Q4
20673655,20673655,Meta-Research in Hermeneutics Phenomenology and Practical Philosophy,0.1,
00060887,00060887,BIBLICA,0.1,
1224984X,22847308,Perichoresis,0.1,
21680604,21557888,Reception-Texts Readers Audiences History,0.1,
18245226,18245226,Simplegadi,0.1,
23040785,23056754,Slovene-International Journal of Slavic Studies,0.1,
15439925,15439933,Antiphon-A Journal for Liturgical Renewal,0.1,
25869124,25869132,Applied Economics Journal,0.1,Q4
02118483,02118483,Boletin de Arte-UMA,0.1,
2067631X,25592068,Ekphrasis-Images Cinema Theory Media,0.1,
21070199,21070199,Cahiers Mondes Anciens,0.1,
20563035,20563043,Early Modern French Studies,0.1,Q3
22632158,22628339,Cuadernos Lirico,0.1,
02048906,,BULGARIAN HISTORICAL REVIEW-REVUE BULGARE D HISTOIRE,0.1,Q3
05699924,2161301X,Anales Galdosianos,0.1,
13350668,25857150,Organon F,0.1,
17249074,18268080,Lingua Italiana,0.1,Q4
23865768,23865768,Iberian Journal of the History of Economic Thought,0.1,Q3
08616302,13148559,Filosofiya-Philosophy,0.1,
20737564,20737564,Dialog so Vremenem-Dialogue with Time,0.1,Q3
11381728,16996003,Cultura de los Cuidados,0.1,
18766633,18776930,Brills Annual of Afroasiatic Languages and Linguistics,0.1,
18777031,18778798,Chinese Language and Discourse,0.1,Q4
00101338,00101338,COLLOQUIA GERMANICA,0.1,
00699659,09730648,CONTRIBUTIONS TO INDIAN SOCIOLOGY,0.1,Q4
00283754,,NEUPHILOLOGISCHE MITTEILUNGEN,0.1,
20071868,20071868,Stoa,0.1,
12336173,23922400,Slavia Meridionalis,0.1,
00353965,2343774X,REVUE ROUMAINE DE MATHEMATIQUES PURES ET APPLIQUEES,0.1,Q4
17626153,17626153,Revue LISA-LISA E-Journal,0.1,
00348244,1988284X,Revista de Filosofia-Madrid,0.1,
10110070,18622585,Osterreichische Zeitschrift fuer Soziologie,0.1,Q4
10293531,10293531,Methods of Functional Analysis and Topology,0.1,Q4
22179666,24061654,AM Journal of Art and Media Studies,0.1,
1828230X,,Mediterranea-Ricerche Storiche,0.1,Q3
0361204X,,VOICES-THE JOURNAL OF NEW YORK FOLKLORE,0.1,
07190719,07197969,Historia 396,0.1,Q3
20113757,21450706,Calle 14-Revista de investigacion en el Campo del Arte,0.1,
11390158,16997468,Cercles-Revista d Historia Cultural,0.1,Q3
10138471,10138471,Journal for Semitics,0.1,
27683524,27683532,Chinese Literature and Thought Today,0.1,
0014214X,0014214X,ETUDES LITTERAIRES,0.1,
22249443,23110333,Ezhegodnik Finno-Ugorskikh Issledovanii-Yearbook of Finno-Ugric Studies,0.1,
21609772,21609799,International Journal of System Dynamics Applications,0.1,Q4
15773442,19899831,America sin Nombre,0.1,
00211273,00211273,Irish Jurist,0.1,Q4
03933598,03933598,Cristianesimo nella Storia,0.1,
08678286,24510602,Zagadnienia Filozoficzne w Nauce-Philosophical Problems in Science,0.1,Q4
02675315,22224270,PORTUGUESE STUDIES,0.1,
01235095,23899441,Cuestiones de Filosofia,0.1,
00124273,19696965,DIX-SEPTIEME SIECLE,0.1,Q3
01222066,21458499,Anuario de Historia Regional y de las Fronteras,0.1,Q3
00019593,1827787X,AEVUM-RASSEGNA DI SCIENZE STORICHE LINGUISTICHE E FILOLOGICHE,0.1,
03784878,20715072,Letras-Lima,0.1,
19577761,19577761,Cahiers de Civilisation Espagnole Contemporaine-De 1808 Au Temps Present,0.1,Q3
20110731,20110731,Academia y Virtualidad,0.1,Q4
00651044,23922389,Acta Baltico-Slavica,0.1,
23134895,23134895,Kyiv-Mohyla Humanities Journal,0.1,
00034436,1952403X,ANNALES HISTORIQUES DE LA REVOLUTION FRANCAISE,0.1,Q3
02125730,02125730,Aula Orientalis,0.1,
10381635,10381635,Australian Intellectual Property Journal,0.1,Q4
0007974X,19188218,Cahiers de Droit,0.1,Q4
15059057,23531908,Acta Universitatis Lodziensis Folia Litteraria Polonica,0.1,
16733428,16733541,Frontiers of Law in China,0.1,Q4
16733436,1673355X,Frontiers of Philosophy in China,0.1,
19843356,19843356,Antiteses,0.1,Q3
24099554,24099554,Imagologiya i Komparativistika-Imagology and Comparative Studies,0.1,
19476574,21529272,Journal of Modern Periodical Studies,0.1,
25002872,25002872,Japanese Studies in Russia,0.1,Q4
19516169,19516169,E-Spania-Revue Electronique d etudes Hispaniques Medievales,0.1,
18008542,18008542,Folia Linguistica et Litteraria,0.1,
11241225,11241225,Hagiographica,0.1,
15213293,23719680,Atlantic Law Journal,0.1,Q4
03523101,18489648,Bogoslovska Smotra-Ephemerides Theologicae Zagrabienses,0.1,
03527875,,Synthesis Philosophica,0.1,
02577747,19962207,Tydskrif Vir Die Suid-Afrikaanse Reg,0.1,Q4
20739567,,Vestnik Slavianskikh Kultur-Bulletin of Slavic Cultures-Scientific and Informational Journal,0.1,
0001494X,22820035,ACME-Annali della Facolta di Studi Umanistici dell Universita degli Studi di Milano,0.1,
21099103,21099103,Atelier,0.1,
10307923,10307923,Australasian Journal of Regional Studies,0.1,Q4
00182753,,HISTORY TODAY,0.1,Q3
12211249,,Transylvanian Review,0.1,Q3
00432547,21969019,Welt des Orients,0.1,
14064030,,Tuna-Ajalookultuuri Ajakiri,0.1,Q3
19179685,21545278,Symposium-Canadian Journal of Continental Philosophy,0.1,
20827598,20826710,Avant,0.1,
14726696,17412021,Legal Information Management,0.1,Q4
09971327,21052271,Revue des Mondes Musulmans et de la Mediterranee,0.1,Q4
16771222,16771222,REVER-Revista de Estudos da Religiao,0.1,
15764184,19896115,Res Publica-Revista de Filosofia Politica,0.1,
00332925,15563030,Psychological Perspectives-A Quarterly Journal of Jungian Thought,0.1,Q4
13334395,,Prolegomena,0.1,
13103970,25351265,Balkanistic Forum,0.1,
21678472,21678480,BYU Studies Quarterly,0.1,
02087928,25445804,Kosciol i Prawo,0.1,
18234127,26008653,JATI-Journal of Southeast Asian Studies,0.1,Q4
18700578,18700578,Mexican Law Review,0.1,Q4
10369368,22000437,Literature and Aesthetics,0.1,
03784169,15699927,Linguisticae Investigationes,0.1,
15946517,15946517,Linguistica e Filologia,0.1,
22002359,22002359,Journal of Peer Learning,0.1,Q4
02590131,02590131,Journal of Northwest Semitic Languages,0.1,
19294247,19294247,International Journal of Child Health and Nutrition,0.1,Q4
13051458,21471592,CTAD-Cumhuriyet Tarihi Arastirmalari Dergisi,0.1,Q3
01284878,22895639,Intellectual Discourse,0.1,
21965099,,BERICHTE UBER LANDWIRTSCHAFT,0.1,Q4
2037741X,2037741X,Quest-Issues in Contemporary Jewish History,0.1,Q3
